"BehaviorSpace results (NetLogo 6.4.0)","Stats version 2.0"
"HIV-thesis-feb-24-3-55-pm.nlogo"
"Base experiment"
"02/24/2024 22:20:12:595 +0800"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-12","12","-12","12"
"average-coupling-tendency","average-drug-tendency","average-test-frequency","average-condom-use","initial-people","average-treatment-tendency","average-commitment","[step]","(mean) count turtles with [treated?]","(std) count turtles with [treated?]","(mean) count turtles with [infected?]","(std) count turtles with [infected?]","(mean) count turtles with [drugs?]","(std) count turtles with [drugs?]","(mean) count turtles with [known?]","(std) count turtles with [known?]","(mean) count turtles with [infected? and not known?]","(std) count turtles with [infected? and not known?]","(mean) count turtles with [gender = 1 and infected?]","(std) count turtles with [gender = 1 and infected?]","(mean) count turtles with [shape = ""person lefty"" and infected?]","(std) count turtles with [shape = ""person lefty"" and infected?]","(mean) count turtles with [shape = ""person righty"" and infected?]","(std) count turtles with [shape = ""person righty"" and infected?]","(mean) count turtles with [infected? and drugs?]","(std) count turtles with [infected? and drugs?]","(mean) count turtles with [gender = 1]","(std) count turtles with [gender = 1]","(mean) count turtles with [gender = 0]","(std) count turtles with [gender = 0]","(mean) count turtles with [shape = ""person lefty""]","(std) count turtles with [shape = ""person lefty""]","(mean) count turtles with [shape = ""person righty""]","(std) count turtles with [shape = ""person righty""]"
"3","1","1","4","5000","4","523","7300","3811.44","94.20916303629917","4212.84","80.73446847536682","63","0","4207.88","80.91344511266345","4.96","2.599692289483507","2008.4","39.66257681996973","1003.24","32.43489478940852","1201.2","39.30292609971934","53.84","2.309632005320328","2508.68","36.832290181306945","2491.32","36.832290181306945","1254.48","31.207845167521583","1236.84","36.45235794842358"
"3","1","1","4","5000","4","523","7665","3935.16","92.06592420651627","4289.64","77.03291763914956","63","0","4285.8","76.88797045051976","3.84","2.1294130646729865","2054.8","37.514797080618735","1025.08","31.9448524804858","1209.76","39.16557672242297","54.6","2.3832750575625967","2508.68","36.832290181306945","2491.32","36.832290181306945","1254.48","31.207845167521583","1236.84","36.45235794842358"
"3","1","1","4","5000","4","523","8030","4046.76","88.19309723555466","4358.2","70.57251589677102","63","0","4354.24","70.63272895761567","3.96","2.1813757127097566","2097.12","35.045479023691485","1044.92","30.93983839647518","1216.16","38.071175448099844","55.68","2.3103246525109844","2508.68","36.832290181306945","2491.32","36.832290181306945","1254.48","31.207845167521583","1236.84","36.45235794842358"
"3","1","1","4","5000","4","523","8395","4140.88","83.76171918006459","4415.16","66.96009557938221","63","0","4411.52","67.46146752035564","3.64","1.8084247288731699","2132.32","34.440348430293206","1061.84","31.0814156691744","1221","37.815340802378074","56.28","2.506312031651286","2508.68","36.832290181306945","2491.32","36.832290181306945","1254.48","31.207845167521583","1236.84","36.45235794842358"
"3","1","1","4","5000","4","523","8760","4226.24","80.13203104876351","4466.44","62.36863314198894","63","0","4463.04","62.5904018200874","3.4","1.743559577416269","2163.84","31.89442584527899","1077.96","30.342682808215887","1224.64","37.46879234776589","56.92","2.4644674881198987","2508.68","36.832290181306945","2491.32","36.832290181306945","1254.48","31.207845167521583","1236.84","36.45235794842358"
"3","1","1","4","5000","4","523","9125","4301.88","76.95833678036448","4511.32","58.46962972347269","63","0","4507.84","59.199108101389506","3.48","2.1376622745419818","2192.24","31.49892696585076","1091.44","29.130163061678864","1227.64","37.69018970501475","57.36","2.2249494376277403","2508.68","36.832290181306945","2491.32","36.832290181306945","1254.48","31.207845167521583","1236.84","36.45235794842358"
"3","1","1","4","5000","4","523","9490","4367.96","69.59280422572438","4556.84","54.42769883065056","63","0","4554.12","54.62843215762283","2.72","1.661806246227279","2221.04","29.476064866260558","1105.88","28.458137676242977","1229.92","37.47523982578363","57.92","2.0769207977195467","2508.68","36.832290181306945","2491.32","36.832290181306945","1254.48","31.207845167521583","1236.84","36.45235794842358"
"3","1","1","4","5000","4","523","9855","4424.56","66.3361620837383","4594.12","52.65610695826268","63","0","4591.68","52.87549148707746","2.44","1.298614646459834","2244.72","28.156022446361277","1117.96","27.54121275470635","1231.44","37.3513908710238","58.28","2.0692027450204105","2508.68","36.832290181306945","2491.32","36.832290181306945","1254.48","31.207845167521583","1236.84","36.45235794842358"
"3","1","1","4","5000","4","523","10220","4474.88","61.29360162366053","4630.88","50.312082047953446","63","0","4628.96","50.188030445515594","1.92","0.9765244492586962","2268.32","26.85028119033393","1129.4","26.965162710430658","1233.16","37.255528448808775","58.72","2.107510379571119","2508.68","36.832290181306945","2491.32","36.832290181306945","1254.48","31.207845167521583","1236.84","36.45235794842358"
"3","1","1","4","5000","4","523","10585","4519.28","57.34005231947386","4663.44","46.795794682855856","63","0","4661.52","47.043911402008234","1.92","1.2302845199383756","2289.52","26.554276491744226","1139.72","26.76941538397878","1234.2","37.141890097301186","58.88","1.924993506482554","2508.68","36.832290181306945","2491.32","36.832290181306945","1254.48","31.207845167521583","1236.84","36.45235794842358"
