"BehaviorSpace results (NetLogo 6.4.0)","Stats version 2.0"
"HIV-thesis-feb-24-3-55-pm.nlogo"
"treatment-tendency"
"02/26/2024 00:40:23:159 +0800"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-12","12","-12","12"
"average-coupling-tendency","average-drug-tendency","average-test-frequency","average-condom-use","initial-people","average-treatment-tendency","average-commitment","[step]","(mean) count turtles with [treated?]","(std) count turtles with [treated?]","(mean) count turtles with [infected?]","(std) count turtles with [infected?]","(mean) count turtles with [drugs?]","(std) count turtles with [drugs?]","(mean) count turtles with [known?]","(std) count turtles with [known?]","(mean) count turtles with [infected? and not known?]","(std) count turtles with [infected? and not known?]","(mean) count turtles with [gender = 1 and infected?]","(std) count turtles with [gender = 1 and infected?]","(mean) count turtles with [shape = ""person lefty"" and infected?]","(std) count turtles with [shape = ""person lefty"" and infected?]","(mean) count turtles with [shape = ""person righty"" and infected?]","(std) count turtles with [shape = ""person righty"" and infected?]","(mean) count turtles with [infected? and drugs?]","(std) count turtles with [infected? and drugs?]","(mean) count turtles with [gender = 1]","(std) count turtles with [gender = 1]","(mean) count turtles with [gender = 0]","(std) count turtles with [gender = 0]","(mean) count turtles with [shape = ""person lefty""]","(std) count turtles with [shape = ""person lefty""]","(mean) count turtles with [shape = ""person righty""]","(std) count turtles with [shape = ""person righty""]"
"3","0.1","1","4","5000","0","523","4380","2160.4","87.31185486518997","3145.44","114.98072186240614","63","0","3127.96","116.95006797774852","17.48","6.705937667470523","1430.44","56.24807907831165","724.92","32.392492957473955","990.08","47.68473130887916","41.76","5.101215541417555","2496.44","31.400738844810643","2503.56","31.400738844810643","1256.36","32.33064181237361","1247.2","31.632894271628068"
"3","0.1","1","4","5000","0","523","4745","2445.04","101.45835796029817","3347.6","112.73118468285517","63","0","3333.76","113.92955016149233","13.84","4.822281617657765","1532.88","55.27843702566129","774.2","31.19358908493859","1040.52","47.57068004559111","44.2","4.931531202375181","2496.44","31.400738844810643","2503.56","31.400738844810643","1256.36","32.33064181237361","1247.2","31.632894271628068"
"3","0.1","1","4","5000","0","523","5110","2698.6","107.74711133018835","3532.16","106.54639552795767","63","0","3521.92","107.78494143432096","10.24","3.7659527347007424","1625.84","53.11020994121563","821.96","31.794942994130366","1084.36","44.16503594473801","46.6","4.931531202375181","2496.44","31.400738844810643","2503.56","31.400738844810643","1256.36","32.33064181237361","1247.2","31.632894271628068"
"3","0.1","1","4","5000","0","523","5475","2937.36","111.89741015769756","3694.72","100.93582911929738","63","0","3686.24","100.80288884749287","8.48","2.954589650019102","1712.52","53.12183731762297","862.28","28.69776297901981","1119.92","41.937019445830906","48.44","4.040594015735805","2496.44","31.400738844810643","2503.56","31.400738844810643","1256.36","32.33064181237361","1247.2","31.632894271628068"
"3","0.1","1","4","5000","0","523","5840","3173.32","116.67278003030529","3834.6","93.72214252779331","63","0","3826.48","94.18922231338361","8.12","2.9164361813693094","1786.96","48.80858940801302","899.92","27.906873705236134","1147.72","41.32458832220836","49.8","4.4362146025637665","2496.44","31.400738844810643","2503.56","31.400738844810643","1256.36","32.33064181237361","1247.2","31.632894271628068"
"3","0.1","1","4","5000","0","523","6205","3375.08","111.72320081343892","3960","85.79883449091835","63","0","3952.84","86.1276633840719","7.16","3.015692291995322","1854.04","45.89595189120714","935.52","28.037289455295067","1170.44","39.11222826687326","51.24","4.3660508471615405","2496.44","31.400738844810643","2503.56","31.400738844810643","1256.36","32.33064181237361","1247.2","31.632894271628068"
"3","0.1","1","4","5000","0","523","6570","3554.8","105.28323703230254","4067.96","81.96461675625649","63","0","4062.08","82.40384457050531","5.88","2.3549097647256043","1914.36","44.36564436588294","964.36","28.889970578039712","1189.24","37.42969943774595","52.24","4.149987951789741","2496.44","31.400738844810643","2503.56","31.400738844810643","1256.36","32.33064181237361","1247.2","31.632894271628068"
"3","0.1","1","4","5000","0","523","6935","3713.8","100.60815076324583","4160.92","76.08201890065747","63","0","4156.24","76.23871982136113","4.68","2.1857721747702805","1965.64","43.92710325072665","991.6","28.836088500349696","1203.68","36.00079999111131","53.12","3.6912870384189853","2496.44","31.400738844810643","2503.56","31.400738844810643","1256.36","32.33064181237361","1247.2","31.632894271628068"
"3","0.1","1","4","5000","0","523","7300","3853.6","91.99695647139639","4241.88","72.36536187983862","63","0","4237.52","72.19978947337727","4.36","2.076150283577757","2013.12","43.47350457462568","1015.64","28.80816550910523","1213.12","34.82449712486887","54","3.4525353003264136","2496.44","31.400738844810643","2503.56","31.400738844810643","1256.36","32.33064181237361","1247.2","31.632894271628068"
"3","0.1","1","4","5000","0","523","7665","3975.12","85.97735515820432","4315","67.74540574828673","63","0","4311.32","67.74464997326358","3.68","1.5929846201391902","2056.44","40.37432847738771","1037.16","27.723895830131813","1221.4","34.68140712254911","55.08","2.8971710339570915","2496.44","31.400738844810643","2503.56","31.400738844810643","1256.36","32.33064181237361","1247.2","31.632894271628068"
"3","0.1","1","4","5000","0","523","8030","4080.68","81.9505802297946","4380.64","62.808203285876594","63","0","4377.04","63.149650830388595","3.6","1.3564659966250536","2097.12","39.55787658608586","1055.24","25.756210901450547","1228.28","33.597047489325604","55.96","2.821063629200873","2496.44","31.400738844810643","2503.56","31.400738844810643","1256.36","32.33064181237361","1247.2","31.632894271628068"
"3","0.1","1","4","5000","0","523","8395","4171.04","76.51952953331586","4436.32","57.877608796494016","63","0","4433.04","58.02584251865716","3.28","1.5879546593023366","2131.72","38.932269391855385","1071.76","26.4685171477361","1232.84","32.759340652705454","56.72","2.7787767092733446","2496.44","31.400738844810643","2503.56","31.400738844810643","1256.36","32.33064181237361","1247.2","31.632894271628068"
"3","0.1","1","4","5000","0","523","8760","4251.68","71.38163349209657","4486.88","55.675718226171085","63","0","4483.72","55.603251703475046","3.16","1.8039955654047488","2163.08","39.78836010694585","1087.92","26.560000000000002","1235.88","32.64882233710735","57.32","2.664132128855474","2496.44","31.400738844810643","2503.56","31.400738844810643","1256.36","32.33064181237361","1247.2","31.632894271628068"
"3","0.1","1","4","5000","0","523","9125","4324.36","66.7442162288239","4531.68","52.100456811816926","63","0","4529.16","52.455451575598886","2.52","1.4998666607402138","2191.16","37.61029646253803","1102.28","27.439416903425627","1238.24","32.347216263536495","57.8","2.545584412271571","2496.44","31.400738844810643","2503.56","31.400738844810643","1256.36","32.33064181237361","1247.2","31.632894271628068"
"3","0.1","1","4","5000","0","523","9490","4388","62.31789470128143","4574.28","49.78153874680853","63","0","4571.76","49.7315030941153","2.52","1.2367699866992246","2217.6","35.97109951057932","1116.04","27.169806771488087","1240.64","32.109662097256646","58.24","2.371160053644629","2496.44","31.400738844810643","2503.56","31.400738844810643","1256.36","32.33064181237361","1247.2","31.632894271628068"
"3","0.1","1","4","5000","0","523","9855","4443.6","57.511042417956574","4612.8","46.61330282226309","63","0","4610.24","46.9700159676362","2.56","1.2674383614203888","2242.12","34.23018550928405","1128.8","26.318054639353573","1241.88","32.126400358583595","58.72","2.200363606316011","2496.44","31.400738844810643","2503.56","31.400738844810643","1256.36","32.33064181237361","1247.2","31.632894271628068"
"3","0.1","1","4","5000","0","523","10220","4493.72","55.20037681030809","4646.24","43.94931626316843","63","0","4644.24","44.254066479816295","2","1.131370849898476","2263.6","32.60061349115995","1139.28","26.332519818657687","1243.36","31.91222963066041","58.96","2.2887551201471945","2496.44","31.400738844810643","2503.56","31.400738844810643","1256.36","32.33064181237361","1247.2","31.632894271628068"
"3","0.1","1","4","5000","0","523","10585","4537.16","51.73832621954445","4676.6","42.158747609481956","63","0","4674.64","42.359301221809595","1.96","1.1128342194594847","2283.08","32.26877128122482","1149.4","27.07175650008695","1244.12","31.891465943101455","59.4","2.019900987672415","2496.44","31.400738844810643","2503.56","31.400738844810643","1256.36","32.33064181237361","1247.2","31.632894271628068"
"3","0.1","1","4","5000","0","523","10950","4579.2","49.103971326156504","4703.28","41.20147570172699","63","0","4701.76","41.23035774765968","1.52","0.9431860898041277","2299.88","31.778382589427046","1158.76","26.79743271285516","1244.64","31.80173580168227","59.84","1.4880860190190615","2496.44","31.400738844810643","2503.56","31.400738844810643","1256.36","32.33064181237361","1247.2","31.632894271628068"
"3","0.1","1","4","5000","0","523","11315","4617.48","46.98094933055313","4728.52","39.46656306292709","63","0","4727.28","39.54998862199583","1.24","0.8616263691415208","2315.8","31.35091705197792","1167.52","27.796575328626368","1245.2","31.901097159815677","60.04","1.3994284547628724","2496.44","31.400738844810643","2503.56","31.400738844810643","1256.36","32.3306418123736","1247.2","31.632894271628068"
