"BehaviorSpace results (NetLogo 6.4.0)","Stats version 2.0"
"HIV-thesis-feb-24-3-55-pm.nlogo"
"coupling-tendency"
"02/28/2024 18:17:08:445 +0800"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-12","12","-12","12"
"average-coupling-tendency","average-drug-tendency","average-test-frequency","average-condom-use","initial-people","average-treatment-tendency","average-commitment","[step]","(mean) count turtles with [treated?]","(std) count turtles with [treated?]","(mean) count turtles with [infected?]","(std) count turtles with [infected?]","(mean) count turtles with [drugs?]","(std) count turtles with [drugs?]","(mean) count turtles with [known?]","(std) count turtles with [known?]","(mean) count turtles with [infected? and not known?]","(std) count turtles with [infected? and not known?]","(mean) count turtles with [gender = 1 and infected?]","(std) count turtles with [gender = 1 and infected?]","(mean) count turtles with [shape = ""person lefty"" and infected?]","(std) count turtles with [shape = ""person lefty"" and infected?]","(mean) count turtles with [shape = ""person righty"" and infected?]","(std) count turtles with [shape = ""person righty"" and infected?]","(mean) count turtles with [infected? and drugs?]","(std) count turtles with [infected? and drugs?]","(mean) count turtles with [gender = 1]","(std) count turtles with [gender = 1]","(mean) count turtles with [gender = 0]","(std) count turtles with [gender = 0]","(mean) count turtles with [shape = ""person lefty""]","(std) count turtles with [shape = ""person lefty""]","(mean) count turtles with [shape = ""person righty""]","(std) count turtles with [shape = ""person righty""]"
"2","0.1","1","4","5000","4","523","13505","4747.64","46.280777867274445","4818.96","33.972318142864495","63","0","4818","34.47433828226439","0.96","1.0384603988597738","2383.8","23.889746754622575","1188.56","25.147691742981106","1246.6","34.410463524922186","60.52","1.4729562111617573","2504.6","26.843248685656516","2495.4","26.843248685656516","1248.4","31.48586984664708","1247","34.318508126082634"
"2","0.1","1","4","5000","4","523","13870","4769.04","41.82963542752913","4834.68","30.912418216632616","63","0","4833.68","31.32120048784848","1","0.9797958971132712","2394.2","23.90481123121452","1193.76","24.790772476871307","1246.72","34.39711615818977","60.64","1.4388884598883958","2504.6","26.843248685656516","2495.4","26.843248685656516","1248.4","31.48586984664708","1247","34.318508126082634"
"2","0.1","1","4","5000","4","523","14235","4788.6","39.39340046251402","4847.8","28.43378272407665","63","0","4847.12","28.637485923174193","0.68","0.881816307401944","2403.36","23.489367807584777","1197.64","24.87228176102868","1246.8","34.406976036844625","60.8","1.3564659966250538","2504.6","26.843248685656516","2495.4","26.843248685656516","1248.4","31.48586984664708","1247","34.318508126082634"
"2","0.1","1","4","5000","4","523","14600","4806.04","36.4323812013434","4859.68","26.149906309583596","63","0","4858.84","26.305406288441937","0.84","0.9666436778875661","2410.92","22.593662828324234","1201.92","25.419551530268983","1246.84","34.437979034780774","60.92","1.3833293172632464","2504.6","26.843248685656516","2495.4","26.843248685656516","1248.4","31.48586984664708","1247","34.318508126082634"
"2","0.1","1","4","5000","4","523","14965","4821.76","33.62413418959662","4871.08","25.0566079108885","63","0","4870.56","25.016922272733716","0.52","0.64","2418.8","22.15400640967678","1205.4","25.796123739817965","1246.88","34.37245408753934","61.08","1.44","2504.6","26.843248685656516","2495.4","26.843248685656516","1248.4","31.48586984664708","1247","34.318508126082634"
"2","0.1","1","4","5000","4","523","15330","4836.84","30.711144556984532","4882.44","23.550932041004238","63","0","4881.88","23.691888907387693","0.56","0.6374950980203691","2426.12","21.611700534664088","1209.36","25.716733851716082","1246.96","34.328390582723216","61.16","1.3469966592386187","2504.6","26.843248685656516","2495.4","26.843248685656516","1248.4","31.48586984664708","1247","34.318508126082634"
"2","0.1","1","4","5000","4","523","15695","4849.68","28.193219042883342","4892.28","21.377595748820774","63","0","4891.64","21.424994749124217","0.64","0.7418894796396561","2432.84","22.68864032946885","1212.48","25.873724123133105","1246.96","34.328390582723216","61.28","1.4288456879593403","2504.6","26.843248685656516","2495.4","26.843248685656516","1248.4","31.48586984664708","1247","34.318508126082634"
"2","0.1","1","4","5000","4","523","16060","4862.04","25.826312164147627","4900.52","19.074842070119477","63","0","4900.08","19.093286778341756","0.44","0.5713142742834281","2438.12","23.141858179498033","1215.44","26.418296689983634","1246.96","34.328390582723216","61.44","1.3290598180668918","2504.6","26.843248685656516","2495.4","26.843248685656516","1248.4","31.48586984664708","1247","34.318508126082634"
"2","0.1","1","4","5000","4","523","16425","4872.88","24.83436328960338","4908.68","18.13663695396696","63","0","4908.08","18.103966416230456","0.6","0.8944271909999157","2443.72","23.80339471588034","1218","26.677331200852905","1246.96","34.328390582723216","61.56","1.3290598180668918","2504.6","26.843248685656516","2495.4","26.843248685656516","1248.4","31.48586984664708","1247","34.318508126082634"
"2","0.1","1","4","5000","4","523","16790","4884.24","23.317426959250888","4915.36","17.483432157331126","63","0","4914.96","17.500811409760402","0.4","0.692820323027551","2448.68","24.634479901146683","1219.72","26.57896912974617","1246.96","34.328390582723216","61.72","1.1838918869558996","2504.6","26.843248685656516","2495.4","26.843248685656516","1248.4","31.48586984664708","1247","34.318508126082634"
