"BehaviorSpace results (NetLogo 6.4.0)","Stats version 2.0"
"HIV-thesis-feb-24-3-55-pm.nlogo"
"condom-use"
"02/27/2024 02:03:53:163 +0800"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-12","12","-12","12"
"average-coupling-tendency","average-drug-tendency","average-test-frequency","average-condom-use","initial-people","average-treatment-tendency","average-commitment","[step]","(mean) count turtles with [treated?]","(std) count turtles with [treated?]","(mean) count turtles with [infected?]","(std) count turtles with [infected?]","(mean) count turtles with [drugs?]","(std) count turtles with [drugs?]","(mean) count turtles with [known?]","(std) count turtles with [known?]","(mean) count turtles with [infected? and not known?]","(std) count turtles with [infected? and not known?]","(mean) count turtles with [gender = 1 and infected?]","(std) count turtles with [gender = 1 and infected?]","(mean) count turtles with [shape = ""person lefty"" and infected?]","(std) count turtles with [shape = ""person lefty"" and infected?]","(mean) count turtles with [shape = ""person righty"" and infected?]","(std) count turtles with [shape = ""person righty"" and infected?]","(mean) count turtles with [infected? and drugs?]","(std) count turtles with [infected? and drugs?]","(mean) count turtles with [gender = 1]","(std) count turtles with [gender = 1]","(mean) count turtles with [gender = 0]","(std) count turtles with [gender = 0]","(mean) count turtles with [shape = ""person lefty""]","(std) count turtles with [shape = ""person lefty""]","(mean) count turtles with [shape = ""person righty""]","(std) count turtles with [shape = ""person righty""]"
"3","0.1","1","2","5000","4","523","12410","4754.48","31.63304601204254","4831.48","24.398557334399925","63","0","4830.12","24.400524584524817","1.36","1.0910545357588683","2402.8","32.46906219772909","1191.72","27.59350648250418","1236.96","34.63695136700111","61.04","1.0762899237658967","2514.76","44.15905796096651","2485.24","44.15905796096651","1248","26.807461647832305","1237.24","34.72783321775201"
"3","0.1","1","2","5000","4","523","12775","4779.32","29.950252085750463","4847.48","22.824758487221725","63","0","4846.36","23.12899479008978","1.12","1.2106196760337244","2413.44","33.31675854581295","1197.04","27.472866614170425","1237","34.56587912956938","61.32","1.1214276615100947","2514.76","44.15905796096651","2485.24","44.15905796096651","1248","26.807461647832305","1237.24","34.72783321775201"
"3","0.1","1","2","5000","4","523","13140","4800.24","28.81149770490941","4861.28","22.3741279159658","63","0","4860.4","22.5884926455928","0.88","1.0322790320451152","2423.08","32.98110974482209","1201.04","27.43352693329824","1237.16","34.71101266168995","61.44","1.2026637102698323","2514.76","44.15905796096651","2485.24","44.15905796096651","1248","26.807461647832305","1237.24","34.72783321775201"
"3","0.1","1","2","5000","4","523","13505","4817.88","27.027867100457627","4874.36","21.127953048035682","63","0","4873.56","21.26420466417684","0.8","0.8944271909999159","2431.76","33.34580033527461","1205.44","26.991969176034566","1237.16","34.71101266168995","61.64","1.0150862032359618","2514.76","44.15905796096651","2485.24","44.15905796096651","1248","26.807461647832305","1237.24","34.72783321775201"
"3","0.1","1","2","5000","4","523","13870","4834.2","24.00166660880031","4885.44","20.4491173403646","63","0","4884.88","20.37904806412704","0.56","0.6974238309665077","2439.08","33.77326753513789","1209.16","26.43736749375777","1237.2","34.675639864319734","61.84","0.9666436778875654","2514.76","44.15905796096651","2485.24","44.15905796096651","1248","26.807461647832305","1237.24","34.72783321775201"
"3","0.1","1","2","5000","4","523","14235","4850.08","22.70668623996025","4895","19.49974358805777","63","0","4894.4","19.429873905921266","0.6","0.8","2445.32","34.085445574321014","1212.48","26.71197484275545","1237.2","34.675639864319734","61.84","0.9666436778875654","2514.76","44.15905796096651","2485.24","44.15905796096651","1248","26.807461647832305","1237.24","34.72783321775201"
"3","0.1","1","2","5000","4","523","14600","4863.24","22.45222483407825","4904.08","17.798696581491583","63","0","4903.6","17.64992917832817","0.48","0.7547184905645283","2451.32","35.57945474568153","1215.56","26.798626830492637","1237.2","34.675639864319734","61.88","0.9516301802696253","2514.76","44.15905796096651","2485.24","44.15905796096651","1248","26.807461647832305","1237.24","34.72783321775201"
"3","0.1","1","2","5000","4","523","14965","4876.68","20.904965917216895","4913.16","16.36992364062826","63","0","4912.8","16.40731544159495","0.36","0.5571355310873648","2457.36","35.71092829933156","1218.56","26.59335255284673","1237.24","34.72783321775201","62.08","0.9346657156438336","2514.76","44.15905796096651","2485.24","44.15905796096651","1248","26.807461647832305","1237.24","34.72783321775201"
"3","0.1","1","2","5000","4","523","15330","4887","20.43722094610713","4920.92","15.70966581439593","63","0","4920.52","15.597743426534493","0.4","0.4898979485566357","2462.24","36.2273708678949","1221.44","26.590344112102045","1237.24","34.72783321775201","62.12","0.9086253353280437","2514.76","44.15905796096651","2485.24","44.15905796096651","1248","26.807461647832305","1237.24","34.72783321775201"
"3","0.1","1","2","5000","4","523","15695","4896.32","19.416941056716425","4927.4","15.149917491524501","63","0","4927.16","15.077612543105092","0.24","0.42708313008125237","2466.48","36.76315546848502","1223.68","26.99588116731884","1237.24","34.72783321775201","62.24","0.9068627239003706","2514.76","44.15905796096651","2485.24","44.15905796096651","1248","26.807461647832305","1237.24","34.72783321775201"
"3","0.1","1","2","5000","4","523","16060","4905.92","17.649747873553324","4933.72","14.487290982098758","63","0","4933.48","14.48894751181051","0.24","0.42708313008125237","2470.48","37.44341864734042","1226","27.009627913023902","1237.24","34.72783321775201","62.28","0.9173875952943773","2514.76","44.15905796096651","2485.24","44.15905796096651","1248","26.807461647832305","1237.24","34.72783321775201"
"3","0.1","1","2","5000","4","523","16425","4914.44","16.336658164998127","4940.12","13.642052631477421","63","0","4939.68","13.736724500404016","0.44","0.6374950980203691","2474.16","37.91219328923085","1228.72","26.824645384422144","1237.24","34.72783321775201","62.36","0.8428523002282192","2514.76","44.15905796096651","2485.24","44.15905796096651","1248","26.807461647832305","1237.24","34.72783321775201"
"3","0.1","1","2","5000","4","523","16790","4921.8","15.909745441081075","4945.24","13.494532226053634","63","0","4945","13.585286158193357","0.24","0.5122499389946279","2477.56","37.84820207090424","1230.44","26.72987841349077","1237.24","34.72783321775201","62.4","0.8485281374238569","2514.76","44.15905796096651","2485.24","44.15905796096651","1248","26.807461647832305","1237.24","34.72783321775201"
"3","0.1","1","2","5000","4","523","17155","4928.04","14.895583237993737","4950.24","12.656318580061109","63","0","4949.96","12.966047971529337","0.28","0.530659966456864","2480.92","38.77929344379548","1232.08","26.254020644465104","1237.24","34.72783321775201","62.44","0.8039900496896714","2514.76","44.15905796096651","2485.24","44.15905796096651","1248","26.807461647832305","1237.24","34.72783321775201"
"3","0.1","1","2","5000","4","523","17520","4934.68","14.115863416737922","4954.64","11.909256903770277","63","0","4954.4","11.855800268223147","0.24","0.4270831300812524","2484.12","39.56293214613902","1233.28","26.235121497717522","1237.24","34.72783321775201","62.52","0.6400000000000001","2514.76","44.15905796096651","2485.24","44.15905796096651","1248","26.807461647832305","1237.24","34.72783321775201"
"3","0.1","1","2","5000","4","523","17885","4941.36","13.835837524342358","4958.2","11.288932633336069","63","0","4957.92","11.160358417183565","0.28","0.530659966456864","2486.52","39.618298802447335","1234.44","26.280152206560754","1237.24","34.72783321775201","62.52","0.6400000000000001","2514.76","44.15905796096651","2485.24","44.15905796096651","1248","26.807461647832305","1237.24","34.72783321775201"
"3","0.1","1","2","5000","4","523","18250","4946.24","13.580220911310686","4961.84","9.808893923373827","63","0","4961.68","9.890278054736378","0.16","0.36660605559646714","2489","39.95597577334334","1235.6","26.498301832381642","1237.24","34.72783321775201","62.52","0.6400000000000001","2514.76","44.15905796096651","2485.24","44.15905796096651","1248","26.807461647832305","1237.24","34.72783321775201"
"3","0.1","1","2","5000","4","523","18615","4950.96","12.59040904816043","4965.12","8.87837823028508","63","0","4964.96","8.999911110672151","0.16","0.3666060555964672","2491.2","40.419797129624484","1236.68","26.790625226000234","1237.24","34.72783321775201","62.56","0.6374950980203692","2514.76","44.15905796096651","2485.24","44.15905796096651","1248","26.807461647832305","1237.24","34.72783321775201"
"3","0.1","1","2","5000","4","523","18980","4954.92","11.87575681798849","4968.56","8.419406154830636","63","0","4968.48","8.410089179075332","0.08","0.2712931993250107","2493.36","40.719410604771774","1237.96","26.806685733227074","1237.24","34.72783321775201","62.64","0.48000000000000004","2514.76","44.15905796096651","2485.24","44.15905796096651","1248","26.807461647832305","1237.24","34.72783321775201"
"3","0.1","1","2","5000","4","523","19345","4959","10.884851859350222","4971.32","7.513827253803482","63","0","4971.12","7.5010399279033315","0.2","0.4000000000000001","2495.28","41.444439916591946","1238.8","26.735743864721623","1237.24","34.72783321775201","62.68","0.46647615158762407","2514.76","44.15905796096651","2485.24","44.15905796096651","1248","26.807461647832305","1237.24","34.72783321775201"
"3","0.1","1","2","5000","4","523","19710","4962.72","9.412842291252947","4974.64","6.632525914008931","63","0","4974.52","6.5551201361988785","0.12","0.3249615361854384","2497.24","41.71932885366207","1240.16","26.897851215292278","1237.24","34.72783321775201","62.72","0.448998886412873","2514.76","44.15905796096651","2485.24","44.15905796096651","1248","26.807461647832305","1237.24","34.72783321775201"
"3","0.1","1","2","5000","4","523","20075","4965.6","9.050966799187806","4976.68","6.625526394181822","63","0","4976.64","6.602302628628894","0.04","0.19595917942265437","2498.52","41.93244090200331","1240.92","26.798388011221867","1237.24","34.72783321775201","62.72","0.448998886412873","2514.76","44.15905796096651","2485.24","44.15905796096651","1248","26.807461647832305","1237.24","34.72783321775201"
"3","0.1","1","2","5000","4","523","20440","4969.12","8.4489999408214","4978.44","6.444098074983028","63","0","4978.4","6.505382386916238","0.04","0.19595917942265426","2499.8","42.020947157340466","1241.4","26.644323973409424","1237.24","34.72783321775201","62.76","0.42708313008125237","2514.76","44.15905796096651","2485.24","44.15905796096651","1248","26.807461647832305","1237.24","34.72783321775201"
"3","0.1","1","2","5000","4","523","20805","4971.88","7.485025050058285","4980.44","6.119346370324202","63","0","4980.32","6.259201226993743","0.12","0.3249615361854385","2501.2","42.19289039636891","1242","26.783577057592588","1237.24","34.72783321775201","62.76","0.42708313008125237","2514.76","44.15905796096651","2485.24","44.15905796096651","1248","26.807461647832305","1237.24","34.72783321775201"
"3","0.1","1","2","5000","4","523","21170","4974.75","6.299801584177076","4981.958333333333","5.541353374602833","63","0","4981.75","5.651327277728657","0.20833333333333334","0.4061164310337068","2503.9166666666665","42.3171721119873","1242.0416666666667","27.31525698009976","1236","34.897468867144696","62.833333333333336","0.3726779962499649","2516.2916666666665","44.414223666398684","2483.7083333333335","44.414223666398684","1247.7083333333333","27.32135789491844","1236","34.897468867144696"
"3","0.1","1","2","5000","4","523","21535","4976.541666666667","6.3769060331445635","4983.166666666667","5.280993172584953","63","0","4983.083333333333","5.235429516498357","0.08333333333333333","0.27638539919628324","2504.625","42.50079656116263","1242.5416666666667","27.225874896665655","1236","34.897468867144696","62.833333333333336","0.3726779962499649","2516.2916666666665","44.414223666398684","2483.7083333333335","44.414223666398684","1247.7083333333333","27.32135789491844","1236","34.897468867144696"
"3","0.1","1","2","5000","4","523","21900","4978.375","6.163146517810525","4984.791666666667","4.983131266806265","63","0","4984.75","4.977030573879704","0.041666666666666664","0.19982631347136337","2505.5","42.43622666229095","1243.2916666666667","27.005368550633698","1236","34.897468867144696","62.833333333333336","0.3726779962499649","2516.2916666666665","44.414223666398684","2483.7083333333335","44.414223666398684","1247.7083333333333","27.32135789491844","1236","34.897468867144696"
"3","0.1","1","2","5000","4","523","22265","4980.375","6.122448448129228","4986.125","4.9355217555999085","63","0","4986.041666666667","5.045453123577922","0.08333333333333333","0.2763853991962833","2506.5416666666665","42.71024385970602","1243.5833333333333","26.95662668477312","1236","34.897468867144696","62.833333333333336","0.3726779962499649","2516.2916666666665","44.414223666398684","2483.7083333333335","44.414223666398684","1247.7083333333333","27.32135789491844","1236","34.897468867144696"
"3","0.1","1","2","5000","4","523","22630","4982.333333333333","5.3748384988656985","4987.75","4.284176311342318","63","0","4987.666666666667","4.384315479321969","0.08333333333333333","0.2763853991962833","2507.625","42.930964446810805","1244.125","27.162033091553855","1236","34.897468867144696","62.833333333333336","0.3726779962499649","2516.2916666666665","44.414223666398684","2483.7083333333335","44.414223666398684","1247.7083333333333","27.32135789491844","1236","34.897468867144696"
"3","0.1","1","2","5000","4","523","22995","4983.5","5.275730597114805","4988.875","4.166458328124739","63","0","4988.791666666667","4.183092622556772","0.08333333333333333","0.2763853991962833","2508.4166666666665","43.10154354029048","1244.4583333333333","27.141571998606782","1236","34.897468867144696","62.875","0.33071891388307384","2516.2916666666665","44.414223666398684","2483.7083333333335","44.414223666398684","1247.7083333333333","27.32135789491844","1236","34.897468867144696"
"3","0.1","1","2","5000","4","523","23360","4985.166666666667","5.096294950473551","4990.208333333333","4.010186681717227","63","0","4990","4.092676385936225","0.20833333333333334","0.40611643103370676","2509.5","43.32916646632689","1244.7083333333333","27.07317117040821","1236","34.897468867144696","62.875","0.33071891388307384","2516.2916666666665","44.414223666398684","2483.7083333333335","44.414223666398684","1247.7083333333333","27.32135789491844","1236","34.897468867144696"
"3","0.1","1","2","5000","4","523","23725","4986.04347826087","4.515463873032076","4991","3.799313439122344","63","0","4990.826086956522","3.7259626583701815","0.17391304347826086","0.3790346907426672","2513.217391304348","41.99270798161853","1244.5217391304348","27.339841234260227","1233.2608695652175","33.02596790051119","62.869565217391305","0.33678116053977536","2519.391304347826","42.7528174819684","2480.608695652174","42.7528174819684","1247.3478260869565","27.85304400763933","1233.2608695652175","33.02596790051119"
"3","0.1","1","2","5000","4","523","24090","4987.695652173913","4.11185753653457","4991.869565217391","3.82559285347112","63","0","4991.782608695652","3.821637729277518","0.08695652173913043","0.28177133471338534","2513.9565217391305","42.0677282701924","1244.6521739130435","27.510644099191186","1233.2608695652175","33.02596790051119","62.869565217391305","0.33678116053977536","2519.391304347826","42.7528174819684","2480.608695652174","42.7528174819684","1247.3478260869565","27.85304400763933","1233.2608695652175","33.02596790051119"
"3","0.1","1","2","5000","4","523","24455","4988.826086956522","4.0287248377775216","4992.434782608696","3.4367083209338274","63","0","4992.347826086957","3.4085403691338496","0.08695652173913043","0.28177133471338534","2514.304347826087","42.07181725553776","1244.8695652173913","27.478536047053613","1233.2608695652175","33.02596790051119","62.869565217391305","0.33678116053977536","2519.391304347826","42.7528174819684","2480.608695652174","42.7528174819684","1247.3478260869565","27.85304400763933","1233.2608695652175","33.02596790051119"
"3","0.1","1","2","5000","4","523","24820","4989.952380952381","3.8231897736512463","4993.190476190476","3.3469111220582057","63","0","4993.0952380952385","3.2791514858451083","0.09523809523809523","0.2935435239509036","2516.6666666666665","41.14588833631043","1245.2857142857142","28.385346416002438","1231.2380952380952","32.45055544598327","62.904761904761905","0.29354352395090366","2521.2380952380954","42.169617546178074","2478.7619047619046","42.169617546178074","1247.5238095238096","28.88667355887576","1231.2380952380952","32.45055544598327"
"3","0.1","1","2","5000","4","523","25185","4990.368421052632","3.786548578653673","4993.421052631579","3.3610115875978113","63","0","4993.368421052632","3.3120279415899527","0.05263157894736842","0.22329687826943603","2518.1052631578946","42.459757711635","1246.7894736842106","29.500363864604182","1228.5263157894738","31.86710632256969","62.89473684210526","0.30689220499185793","2522.4210526315787","43.41636338315639","2477.5789473684213","43.41636338315639","1249.0526315789473","29.96045408307868","1228.5263157894738","31.86710632256969"
"3","0.1","1","2","5000","4","523","25550","4991.166666666667","3.919325338768283","4993.888888888889","3.4942633763369746","63","0","4993.888888888889","3.4942633763369746","0","0","2514","38.8587184554509","1251","24.662161750791885","1228.888888888889","32.70217269181716","62.888888888888886","0.3142696805273545","2517.9444444444443","40.111611261886395","2482.0555555555557","40.111611261886395","1253.1666666666667","25.018326616036227","1228.888888888889","32.70217269181716"
"3","0.1","1","2","5000","4","523","25915","4992","3.6209268304000717","4994.833333333333","3.1313823713426565","63","0","4994.833333333333","3.1313823713426565","0","0","2514.6666666666665","38.89301565405628","1251.2777777777778","24.841286322830374","1228.888888888889","32.70217269181716","62.888888888888886","0.3142696805273545","2517.9444444444443","40.111611261886395","2482.0555555555557","40.111611261886395","1253.1666666666667","25.018326616036227","1228.888888888889","32.70217269181716"
"3","0.1","1","2","5000","4","523","26280","4992.705882352941","3.443061323920447","4995.117647058823","2.8259793292857207","63","0","4995.058823529412","2.9399997646117177","0.058823529411764705","0.2352941176470589","2515.529411764706","40.08244099508621","1253.3529411764705","24.40814998042924","1226.235294117647","31.711065820967452","62.88235294117647","0.32218973970892123","2518.705882352941","41.147889240243366","2481.294117647059","41.147889240243366","1255.0588235294117","24.459980732605782","1226.235294117647","31.711065820967452"
"3","0.1","1","2","5000","4","523","26645","4993.117647058823","3.4107503563115817","4995.294117647059","2.606884683077687","63","0","4995.294117647059","2.606884683077687","0","0","2515.705882352941","40.181594712420484","1253.3529411764705","24.40814998042924","1226.235294117647","31.711065820967452","62.88235294117647","0.32218973970892123","2518.705882352941","41.147889240243366","2481.294117647059","41.147889240243366","1255.0588235294117","24.459980732605782","1226.235294117647","31.711065820967452"
"3","0.1","1","2","5000","4","523","27010","4993.571428571428","3.3956755211442036","4995.714285714285","2.6302789485031384","63","0","4995.714285714285","2.6302789485031384","0","0","2506.8571428571427","30.106613281226203","1260.2857142857142","18.918730595548393","1228.5714285714287","30.98090261000496","62.857142857142854","0.3499271061118826","2509.5","31.024759697469282","2490.5","31.024759697469282","1261.9285714285713","18.75581542468623","1228.5714285714287","30.98090261000496"
"3","0.1","1","2","5000","4","523","27375","4993.6","2.870540018881465","4995.1","2.6627053911388696","63","0","4995.1","2.6627053911388696","0","0","2510.1","34.212424643687555","1256.8","16.581917862539303","1228.2","34.536357653927546","62.8","0.4","2513","35.13118272987689","2487","35.13118272987689","1258.8","17.069270634681494","1228.2","34.536357653927546"
"3","0.1","1","2","5000","4","523","27740","4993.875","3.059309562630104","4995.625","2.7810744326608736","63","0","4995.5","2.692582403567252","0.125","0.33071891388307384","2504.75","35.50968177835448","1257.25","15.738090735537142","1233.625","36.616039859602516","62.75","0.4330127018922193","2507.5","36.43487340447336","2492.5","36.43487340447336","1258.875","16.40455348371299","1233.625","36.616039859602516"
"3","0.1","1","2","5000","4","523","28105","4994","2.878491668515698","4995.857142857143","2.6954231805876008","63","0","4995.857142857143","2.6954231805876008","0","0","2512.714285714286","31.385685025020496","1252.857142857143","11.141025490482994","1230.2857142857142","37.98764568237674","62.714285714285715","0.45175395145262565","2515.4285714285716","31.84721177684451","2484.5714285714284","31.84721177684451","1254.2857142857142","11.792422333422254","1230.2857142857142","37.98764568237674"
"3","0.1","1","2","5000","4","523","28470","4993.5","2.598076211353316","4995.25","2.8613807855648994","63","0","4995.25","2.8613807855648994","0","0","2522.75","33.43183363203401","1257.25","9.832980219648569","1215.25","39.99609355924651","62.75","0.4330127018922193","2525.75","34.723011102149535","2474.25","34.723011102149535","1259","10.198039027185569","1215.25","39.99609355924651"
"3","0.1","1","2","5000","4","523","28835","4993.75","2.8613807855648994","4995.75","2.384848003542364","63","0","4995.75","2.384848003542364","0","0","2523","33.712015662075146","1257.5","9.810708435174291","1215.25","39.99609355924651","62.75","0.4330127018922193","2525.75","34.723011102149535","2474.25","34.723011102149535","1259","10.198039027185569","1215.25","39.99609355924651"
"3","0.1","1","2","5000","4","523","29200","4993","2.160246899469287","4995","1.632993161855452","63","0","4995","1.632993161855452","0","0","2523.6666666666665","38.90444133457716","1261.6666666666667","8.178562764256865","1209.6666666666667","44.81319250201019","63","0","2527.3333333333335","39.96943276499625","2472.6666666666665","39.96943276499625","1263","8.640987597877148","1209.6666666666667","44.81319250201019"
"3","0.1","1","2","5000","4","523","29565","4994","N/A","4996","N/A","63","N/A","4996","N/A","0","N/A","2515.5","N/A","1256","N/A","1224.5","N/A","63","N/A","2518.5","N/A","2481.5","N/A","1257","N/A","1224.5","N/A"
"3","0.1","1","2","5000","4","523","29930","4993","N/A","4996","N/A","63","N/A","4996","N/A","0","N/A","2562","N/A","1258","N/A","1176","N/A","63","N/A","2565","N/A","2435","N/A","1259","N/A","1176","N/A"
"3","0.1","1","2","5000","4","523","30295","4994","N/A","4996","N/A","63","N/A","4996","N/A","0","N/A","2562","N/A","1258","N/A","1176","N/A","63","N/A","2565","N/A","2435","N/A","1259","N/A","1176","N/A"
"3","0.1","1","2","5000","4","523","30660","4995","N/A","4996","N/A","63","N/A","4996","N/A","0","N/A","2562","N/A","1258","N/A","1176","N/A","63","N/A","2565","N/A","2435","N/A","1259","N/A","1176","N/A"
"3","0.1","1","2","5000","4","523","31025","4995","N/A","4996","N/A","63","N/A","4996","N/A","0","N/A","2562","N/A","1258","N/A","1176","N/A","63","N/A","2565","N/A","2435","N/A","1259","N/A","1176","N/A"
"3","0.1","1","4","5000","4","523","0","0","0","400","0","63","0","0","0","400","0","199.08","8.74491852449181","101.08","6.927741334663124","99.84","8.956249214933672","0","0","2513.28","32.063087811375865","2486.72","32.063087811375865","1249.12","34.88417406217323","1237.6","29.10395162172999"
"3","0.1","1","4","5000","4","523","365","104.92","8.569340698093406","593.32","9.194433098348151","63","0","149.2","11.64817582284883","444.12","15.743747965462353","264.72","9.318884053361751","134.56","9.187295575957052","194.04","9.017671539815586","12.08","1.0166612021711066","2513.28","32.063087811375865","2486.72","32.063087811375865","1249.12","34.88417406217323","1237.6","29.10395162172999"
"3","0.1","1","4","5000","4","523","730","206.6","8.471127433818948","806.24","17.293420714248526","63","0","342.16","15.035105586593","464.08","18.540593302265165","358.64","10.725222608412379","179.76","10.984643826724653","267.84","12.353720087487817","14.48","1.982321870938219","2513.28","32.063087811375865","2486.72","32.063087811375865","1249.12","34.88417406217323","1237.6","29.10395162172999"
"3","0.1","1","4","5000","4","523","1095","310.2","6.235382907247957","970.96","26.53372194020281","63","0","555.84","25.538488600541736","415.12","22.042359220373847","435.76","14.241572946834205","216.96","12.485127151935618","318.24","15.985693603969768","16.44","2.2817537115122657","2513.28","32.063087811375865","2486.72","32.063087811375865","1249.12","34.88417406217323","1237.6","29.10395162172999"
"3","0.1","1","4","5000","4","523","1460","509.76","6.688976005338933","1133.84","28.697985992051777","63","0","860.68","25.70092605335458","273.16","17.41190397400583","510.84","13.800521729268064","252.16","13.27759014279323","370.84","17.06148879787459","18","2.1908902300206643","2513.28","32.063087811375865","2486.72","32.063087811375865","1249.12","34.88417406217323","1237.6","29.10395162172999"
"3","0.1","1","4","5000","4","523","1825","595.96","9.219457684701418","1376.84","40.14641204391745","63","0","1132.64","36.20483945552031","244.2","17.123083834403197","620.16","20.158730118735157","305.08","16.87108769463309","451.6","19.941915655222296","20.92","2.5285569006846575","2513.28","32.063087811375865","2486.72","32.063087811375865","1249.12","34.88417406217323","1237.6","29.10395162172999"
"3","0.1","1","4","5000","4","523","2190","813.68","17.7554949241073","1614.4","49.562889342733044","63","0","1475.8","45.85106323739942","138.6","14.691494137765565","725.56","21.583475160409176","357.72","18.675159972541064","531.12","23.41507206907551","24","2.870540018881465","2513.28","32.063087811375865","2486.72","32.063087811375865","1249.12","34.88417406217323","1237.6","29.10395162172999"
"3","0.1","1","4","5000","4","523","2555","1029.4","28.274370019507067","1829.08","60.78481389294533","63","0","1739.84","58.70378522718957","89.24","10.804739700705426","821.08","23.581212861089227","405.84","22.864260320421476","602.16","30.46267223997264","27.2","3.0199337741083006","2513.28","32.063087811375865","2486.72","32.063087811375865","1249.12","34.88417406217323","1237.6","29.10395162172999"
"3","0.1","1","4","5000","4","523","2920","1167.32","29.741176842889057","2099.72","63.47693754427666","63","0","2030.44","62.14375592125084","69.28","9.158689862638653","945.24","28.768427138097067","467.64","23.064917082010076","686.84","33.2994654611752","30.24","2.4703036250631216","2513.28","32.063087811375865","2486.72","32.063087811375865","1249.12","34.88417406217323","1237.6","29.10395162172999"
"3","0.1","1","4","5000","4","523","3285","1397.64","41.258094963291754","2370.56","72.92685650705096","63","0","2323.84","73.17031091911525","46.72","7.022933859862272","1070.4","37.29772111000885","531.08","24.651036489364905","769.08","36.86398784722022","33.6","2.856571371417141","2513.28","32.063087811375865","2486.72","32.063087811375865","1249.12","34.88417406217323","1237.6","29.10395162172999"
"3","0.1","1","4","5000","4","523","3650","1656.8","53.16389752454198","2606.64","76.1497892314877","63","0","2576.84","76.54367642072073","29.8","6.81175454637056","1179.4","40.395049201603904","588.44","23.906618330495846","838.8","37.318092127009926","36.36","2.6814921219350993","2513.28","32.063087811375865","2486.72","32.063087811375865","1249.12","34.88417406217323","1237.6","29.10395162172999"
"3","0.1","1","4","5000","4","523","4015","1877.92","63.90174958481184","2857.8","85.75966417844695","63","0","2835.92","86.17652580604536","21.88","5.798758487814438","1296.48","44.53054681900954","647.84","25.286644696360963","913.48","39.57081753009407","39.04","3.0526054445342266","2513.28","32.063087811375865","2486.72","32.063087811375865","1249.12","34.88417406217323","1237.6","29.10395162172999"
"3","0.1","1","4","5000","4","523","4380","2135","65.30359867572383","3095.2","87.80660567406076","63","0","3078.12","89.12701947221169","17.08","5.358507254823866","1414.44","45.2504850802729","705.24","26.42919597717645","975.52","39.77347860069572","42.12","3.140955268704093","2513.28","32.063087811375865","2486.72","32.063087811375865","1249.12","34.88417406217323","1237.6","29.10395162172999"
"3","0.1","1","4","5000","4","523","4745","2412.12","73.63929385864587","3296.92","84.47291636968622","63","0","3284.04","84.67749642024144","12.88","4.179186523714873","1517.64","41.37523897211954","752.08","27.15425565173901","1027.2","39.9259314230739","44.2","3.212475680841802","2513.28","32.063087811375865","2486.72","32.063087811375865","1249.12","34.88417406217323","1237.6","29.10395162172999"
"3","0.1","1","4","5000","4","523","5110","2653.72","75.74722173122919","3485.88","83.34713912306768","63","0","3474.44","83.94668784413118","11.44","3.3356258783023014","1613.24","41.23423820079619","800.92","26.47854980923238","1071.72","39.67116837200538","46.64","3.5313453526949186","2513.28","32.063087811375865","2486.72","32.063087811375865","1249.12","34.88417406217323","1237.6","29.10395162172999"
"3","0.1","1","4","5000","4","523","5475","2892.32","85.28011257028218","3643.72","75.98027112349625","63","0","3633.64","76.34232377914626","10.08","4.316665379665188","1694.8","37.38662862575335","842.24","26.987819474718588","1106.68","37.83407987516018","48.28","3.789670170344643","2513.28","32.063087811375865","2486.72","32.063087811375865","1249.12","34.88417406217323","1237.6","29.10395162172999"
"3","0.1","1","4","5000","4","523","5840","3128.84","90.37773177060818","3791.64","69.08885872555717","63","0","3782.8","68.48766312263837","8.84","3.5063371201297797","1774.64","35.78030743300007","881.44","26.843367895999936","1135.56","34.96178485146318","49.64","3.52","2513.28","32.063087811375865","2486.72","32.063087811375865","1249.12","34.88417406217323","1237.6","29.10395162172999"
"3","0.1","1","4","5000","4","523","6205","3333.04","85.55535284247269","3914.8","62.34099774626647","63","0","3907.68","62.151891363014855","7.12","2.6581196361337835","1841.56","32.57861875525112","915.32","26.847301540378314","1157.92","33.148055749922946","50.72","3.1814462120237073","2513.28","32.063087811375865","2486.72","32.063087811375865","1249.12","34.88417406217323","1237.6","29.10395162172999"
"3","0.1","1","4","5000","4","523","6570","3513.48","82.96414647303978","4026.68","53.97830675373209","63","0","4020.44","54.98005456526939","6.24","2.5656188337319317","1903.68","31.770073969067184","946","27.81797979724624","1177","31.33432622540335","51.76","2.717057231638671","2513.28","32.063087811375865","2486.72","32.063087811375865","1249.12","34.88417406217323","1237.6","29.10395162172999"
"3","0.1","1","4","5000","4","523","6935","3668.04","74.88897382125089","4125.96","48.92564153897219","63","0","4121.04","49.62457455737027","4.92","2.3137847782367316","1959.48","31.746647067052606","974.4","27.20147054848322","1192.08","30.88937681469148","52.8","2.3664319132398464","2513.28","32.063087811375865","2486.72","32.063087811375865","1249.12","34.88417406217323","1237.6","29.10395162172999"
"3","0.1","1","4","5000","4","523","7300","3812.24","68.47088724414193","4210.64","44.72572414170619","63","0","4206.6","45.35107495969637","4.04","1.8216476058777122","2009.32","30.890412752179273","998.52","27.35853797263297","1202.8","30.359183124715333","53.72","2.2364257197590987","2513.28","32.063087811375865","2486.72","32.063087811375865","1249.12","34.88417406217323","1237.6","29.10395162172999"
