"BehaviorSpace results (NetLogo 6.4.0)","Stats version 2.0"
"HIV-thesis-feb-24-3-55-pm.nlogo"
"drug-tendency"
"02/28/2024 13:05:01:418 +0800"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-12","12","-12","12"
"average-coupling-tendency","average-drug-tendency","average-test-frequency","average-condom-use","initial-people","average-treatment-tendency","average-commitment","[step]","(mean) count turtles with [treated?]","(std) count turtles with [treated?]","(mean) count turtles with [infected?]","(std) count turtles with [infected?]","(mean) count turtles with [drugs?]","(std) count turtles with [drugs?]","(mean) count turtles with [known?]","(std) count turtles with [known?]","(mean) count turtles with [infected? and not known?]","(std) count turtles with [infected? and not known?]","(mean) count turtles with [gender = 1 and infected?]","(std) count turtles with [gender = 1 and infected?]","(mean) count turtles with [shape = ""person lefty"" and infected?]","(std) count turtles with [shape = ""person lefty"" and infected?]","(mean) count turtles with [shape = ""person righty"" and infected?]","(std) count turtles with [shape = ""person righty"" and infected?]","(mean) count turtles with [infected? and drugs?]","(std) count turtles with [infected? and drugs?]","(mean) count turtles with [gender = 1]","(std) count turtles with [gender = 1]","(mean) count turtles with [gender = 0]","(std) count turtles with [gender = 0]","(mean) count turtles with [shape = ""person lefty""]","(std) count turtles with [shape = ""person lefty""]","(mean) count turtles with [shape = ""person righty""]","(std) count turtles with [shape = ""person righty""]"
"3","0","1","4","5000","4","523","4380","2103.28","74.58553210911617","3088.36","88.72198374698347","0","0","3071.04","88.81598054404398","17.32","4.985739664282522","1405.4","44.627345876715545","704.36","31.96232782511311","978.6","38.39583310725267","0","0","2497.32","40.982649987525214","2502.68","40.982649987525214","1250","32.730413990660125","1252.68","25.887016050522313"
"3","0","1","4","5000","4","523","4745","2389.64","84.00565695237435","3296.88","93.8105836246636","0","0","3282.96","94.06868979633977","13.92","4.325921867070647","1509.96","49.200390242354786","755.64","34.42194648766975","1031.28","37.040000000000006","0","0","2497.32","40.982649987525214","2502.68","40.982649987525214","1250","32.730413990660125","1252.68","25.887016050522313"
"3","0","1","4","5000","4","523","5110","2637.52","87.57585055253531","3491.04","87.21260459360218","0","0","3480.48","87.29770672818388","10.56","2.9268413007882748","1609.56","46.3931719113923","803.72","33.789371109862344","1077.76","35.62727045396546","0","0","2497.32","40.982649987525214","2502.68","40.982649987525214","1250","32.730413990660125","1252.68","25.887016050522313"
"3","0","1","4","5000","4","523","5475","2881.28","87.90518528505585","3659.52","81.53483672639567","0","0","3650.32","81.44972437031325","9.2","2.4494897427831788","1695.96","45.0213105095798","847.6","35.436704135683954","1115.96","32.534879744667876","0","0","2497.32","40.982649987525214","2502.68","40.982649987525214","1250","32.730413990660125","1252.68","25.887016050522313"
"3","0","1","4","5000","4","523","5840","3124.64","87.40291985969347","3806","74.8160410607244","0","0","3797.76","75.35955413880843","8.24","3.140445828222483","1770.64","41.86060678012205","886.8","34.78620416199502","1148.56","29.59335060448546","0","0","2497.32","40.982649987525214","2502.68","40.982649987525214","1250","32.730413990660125","1252.68","25.887016050522313"
"3","0","1","4","5000","4","523","6205","3332.56","90.93473703706412","3932.52","71.60062569559011","0","0","3925.28","71.52539129567906","7.24","2.7022953206487257","1839.6","41.76218385094343","920.72","32.806731016667904","1172.2","29.760376341706433","0","0","2497.32","40.982649987525214","2502.68","40.982649987525214","1250","32.730413990660125","1252.68","25.887016050522313"
"3","0","1","4","5000","4","523","6570","3519.24","87.48955594812445","4046.16","69.03198099431886","0","0","4039.36","68.80865061894471","6.8","2.592296279363144","1903","41.763141644277674","952.04","32.760317458779305","1191.12","30.254017914981137","0","0","2497.32","40.982649987525214","2502.68","40.982649987525214","1250","32.730413990660125","1252.68","25.887016050522313"
"3","0","1","4","5000","4","523","6935","3682.84","80.34758490458813","4139.12","65.76827198581395","0","0","4133.8","65.61463251440185","5.32","2.4449130863897803","1958.28","40.93460150044214","976.64","33.971611677987845","1204.2","28.780548987119754","0","0","2497.32","40.982649987525214","2502.68","40.982649987525214","1250","32.730413990660125","1252.68","25.887016050522313"
"3","0","1","4","5000","4","523","7300","3829.56","74.06920007668505","4222.2","63.50559030510621","0","0","4217.08","62.96914800122358","5.12","1.6809521111560553","2005.36","38.9901320849263","1001","35.04397237757158","1215.84","27.76426480207967","0","0","2497.32","40.98264998752521","2502.68","40.98264998752521","1250","32.730413990660125","1252.68","25.88701605052232"
"3","0","1","4","5000","4","523","7665","3951.72","71.4649676414955","4299.16","58.60285317286182","0","0","4295.24","59.60891208535852","3.92","2.2076231562474606","2050.4","39.11214645094283","1023.24","36.43435741165199","1225.52","27.728858613365247","0","0","2497.32","40.98264998752521","2502.68","40.98264998752521","1250","32.730413990660125","1252.68","25.88701605052232"
