"BehaviorSpace results (NetLogo 6.4.0)","Stats version 2.0"
"HIV-thesis-feb-24-3-55-pm.nlogo"
"average-commitment"
"02/25/2024 15:39:37:130 +0800"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-12","12","-12","12"
"average-coupling-tendency","average-drug-tendency","average-test-frequency","average-condom-use","initial-people","average-treatment-tendency","average-commitment","[step]","(mean) count turtles with [treated?]","(std) count turtles with [treated?]","(mean) count turtles with [infected?]","(std) count turtles with [infected?]","(mean) count turtles with [drugs?]","(std) count turtles with [drugs?]","(mean) count turtles with [known?]","(std) count turtles with [known?]","(mean) count turtles with [infected? and not known?]","(std) count turtles with [infected? and not known?]","(mean) count turtles with [gender = 1 and infected?]","(std) count turtles with [gender = 1 and infected?]","(mean) count turtles with [shape = ""person lefty"" and infected?]","(std) count turtles with [shape = ""person lefty"" and infected?]","(mean) count turtles with [shape = ""person righty"" and infected?]","(std) count turtles with [shape = ""person righty"" and infected?]","(mean) count turtles with [infected? and drugs?]","(std) count turtles with [infected? and drugs?]","(mean) count turtles with [gender = 1]","(std) count turtles with [gender = 1]","(mean) count turtles with [gender = 0]","(std) count turtles with [gender = 0]","(mean) count turtles with [shape = ""person lefty""]","(std) count turtles with [shape = ""person lefty""]","(mean) count turtles with [shape = ""person righty""]","(std) count turtles with [shape = ""person righty""]"
"3","0.1","1","4","5000","4","0","3650","1098.36","73.12940858505559","1472.72","104.6898352276858","63","0","1301.72","99.22641583771933","171","18.575252353602092","658.24","43.46794681141496","326.12","27.9589985514503","488.36","41.72373904625518","22.44","3.287308929808697","2507.76","47.07974511400842","2492.24","47.07974511400842","1249.64","36.78029907436861","1242.6","36.30206605690646"
"3","0.1","1","4","5000","4","0","4015","1202.36","80.30934192234425","1554.68","112.68885304234844","63","0","1403.2","105.07635319138173","151.48","14.675476142190412","692.88","47.030475226176485","344.8","29.889128458354218","517","44.626449556288925","23.32","3.233821269025238","2507.76","47.07974511400842","2492.24","47.07974511400842","1249.64","36.78029907436861","1242.6","36.30206605690646"
"3","0.1","1","4","5000","4","0","4380","1305.28","90.96175899794373","1631.84","116.19730805831949","63","0","1494.56","113.85783416172994","137.28","13.595646361979263","728.12","48.119285115221736","361.72","29.921925071759674","542","46.48526648304816","24.12","3.1281943673627444","2507.76","47.07974511400842","2492.24","47.07974511400842","1249.64","36.78029907436861","1242.6","36.30206605690646"
"3","0.1","1","4","5000","4","0","4745","1399.52","97.0637398826153","1699.84","119.88083416459864","63","0","1580.68","118.78374299541161","119.16","14.144058823407091","758.28","50.93880249868463","376.2","30.575807430058163","565.36","48.17292185450245","25","3.0854497241083023","2507.76","47.07974511400842","2492.24","47.07974511400842","1249.64","36.78029907436861","1242.6","36.30206605690646"
"3","0.1","1","4","5000","4","0","5110","1487.2","106.06865701044771","1762.36","121.0804294673586","63","0","1660.48","123.61136517327199","101.88","11.050140270602904","785.48","51.242263806354224","390.76","30.76007802330807","586.12","49.8078869256667","25.76","2.9970652311886705","2507.76","47.07974511400842","2492.24","47.07974511400842","1249.64","36.78029907436861","1242.6","36.30206605690646"
"3","0.1","1","4","5000","4","0","5475","1567.52","112.74612898011178","1821.08","124.43791062212512","63","0","1730.36","127.10747578329133","90.72","10.952698297679891","810.72","52.67980258125499","403.4","31.21794355815258","606.96","50.95211869981463","26.4","2.912043955712208","2507.76","47.07974511400842","2492.24","47.07974511400842","1249.64","36.78029907436861","1242.6","36.30206605690646"
"3","0.1","1","4","5000","4","0","5840","1642.76","118.08345523399966","1875.12","128.739215470656","63","0","1792.52","128.73977473958854","82.6","13.28457752433249","835.16","55.27507937579105","415.72","31.983145561373412","624.24","52.0801536096045","26.92","2.841408101628487","2507.76","47.07974511400842","2492.24","47.07974511400842","1249.64","36.78029907436861","1242.6","36.30206605690646"
"3","0.1","1","4","5000","4","0","6205","1709.12","120.33995845104816","1925.8","128.0021874813083","63","0","1848.92","130.97783629301563","76.88","11.930867529228543","857.8","55.46169849544819","427.24","31.564891889566166","640.76","52.37501694510466","27.56","2.8295582694123835","2507.76","47.07974511400842","2492.24","47.07974511400842","1249.64","36.78029907436861","1242.6","36.30206605690646"
"3","0.1","1","4","5000","4","0","6570","1771.08","120.3644199919561","1975.52","131.3630450316983","63","0","1906.32","131.4018934414569","69.2","10.051865498503252","880.64","56.156125222454584","437.52","33.028617894183824","657.36","54.55923753132918","28.08","2.9382988275531137","2507.76","47.07974511400842","2492.24","47.07974511400842","1249.64","36.78029907436861","1242.6","36.30206605690646"
"3","0.1","1","4","5000","4","0","6935","1829.76","124.96504471251153","2022.72","132.99369007588294","63","0","1958.96","131.7137745264329","63.76","10.863811485846023","901.72","58.229559503743445","448.44","33.18322467753849","672.56","53.88289524515177","28.84","2.795424833544984","2507.76","47.07974511400842","2492.24","47.07974511400842","1249.64","36.78029907436861","1242.6","36.30206605690646"
